# key	spec	seed	verdict	wall	cpu	clues	echo
s984	2x8m2du	81821033-984	timeout	10.004	9.998	-1	2x8m2du
s453	2x3xkm2di	81821033-453	ok	0.056	0.056	0	2x3xkm2di
s1071	2x9r4di	81821033-1071	ok	0.048	0.048	148	2x9r4di
s1784	3jkdb	81821033-1784	ok	0.000	0.000	0	3jkdb
s4199	5x4xm2de	81821033-4199	timeout	10.004	9.999	-1	5x4xm2de
s8762	29jmd2db	81821033-8762	timeout	10.004	10.003	-1	29jmd2db
s5620	8jxkada	81821033-5620	ok	4.797	4.795	0	8jxkada
s8376	25jm2du	81821033-8376	timeout	10.085	10.011	-1	25jm2du
s1047	2x8xmd4di	81821033-1047	ok	0.047	0.047	102	2x8xmd4di
s6112	9x2xr4da	81821033-6112	ok	0.555	0.552	144	9x2xr4da
s5242	7x2xda	81821033-5242	ok	0.180	0.179	66	7x2xda
s4831	6x4m4	81821033-4831	ok	3.419	3.418	304	6x4m4
s2942	4jkr4db	81821033-2942	ok	0.011	0.011	0	4jkr4db
s7093	13x2xmd4	81821033-7093	ok	0.075	0.075	378	13x2xmd4
s240	2x2xm8du	81821033-240	crash	0.000	0.000	-1	2x2xm8du
s1091	2x9m4de	81821033-1091	ok	0.447	0.447	160	2x9m4de
s7259	14x2xde	81821033-7259	timeout	10.015	10.005	-1	14x2xde
s2367	3x5xr4di	81821033-2367	ok	0.028	0.028	80	3x5xr4di
s6264	10jm2du	81821033-6264	ok	0.243	0.242	26	10jm2du
s5768	8x3db	81821033-5768	ok	0.548	0.543	274	8x3db
s3484	4x5md2da	81821033-3484	ok	4.098	4.096	172	4x5md2da
s4906	6x5da	81821033-4906	timeout	10.004	10.001	-1	6x5da
s5283	7x3adi	81821033-5283	ok	1.544	1.543	185	7x3adi
s8821	29jxmd4	81821033-8821	timeout	10.032	10.005	-1	29jxmd4
s5365	7x3xmd4	81821033-5365	ok	0.049	0.049	208	7x3xmd4
s3967	5x2m4	81821033-3967	ok	0.001	0.001	48	5x2m4
s3686	4x7md4db	81821033-3686	ok	8.015	8.011	394	4x7md4db
s8698	28jxda	81821033-8698	timeout	10.071	10.006	-1	28jxda
s5202	7x2r4du	81821033-5202	ok	0.385	0.384	88	7x2r4du
s7672	17jxmd4da	81821033-7672	timeout	10.004	10.002	-1	17jxmd4da
s190	2x2km8da	81821033-190	ok	0.000	0.000	0	2x2km8da
s4495	6jkm4	81821033-4495	ok	0.001	0.001	0	6jkm4
s5648	8jxkm4db	81821033-5648	ok	0.637	0.637	0	8jxkm4db
s6921	13jdi	81821033-6921	timeout	10.022	10.003	-1	13jdi
s3346	4x3xm4da	81821033-3346	ok	0.017	0.017	56	4x3xm4da
s1084	2x9md2da	81821033-1084	ok	0.846	0.846	148	2x9md2da
s2177	3x3xkr4de	81821033-2177	ok	3.807	3.803	0	3x3xkr4de
s7673	17jxmd4de	81821033-7673	timeout	10.003	9.999	-1	17jxmd4de
s112	2x2r4da	81821033-112	ok	0.000	0.000	4	2x2r4da
s7608	17jm2du	81821033-7608	timeout	10.051	9.978	-1	17jm2du
s894	2x7md2du	81821033-894	ok	2.150	2.140	78	2x7md2du
s100	2x2ada	81821033-100	ok	0.000	0.000	4	2x2ada
s3453	4x4xm8di	81821033-3453	ok	0.028	0.028	96	4x4xm8di
s3010	4jxm4da	81821033-3010	timeout	10.001	10.000	-1	4jxm4da
s8228	23jxm2db	81821033-8228	timeout	10.004	10.002	-1	23jxm2db
s8050	21jxm4da	81821033-8050	timeout	10.008	9.999	-1	21jxm4da
s2620	3x8md2da	81821033-2620	timeout	10.030	9.970	-1	3x8md2da
s8906	30jxmd2db	81821033-8906	timeout	10.004	10.001	-1	30jxmd2db
s3385	4x4md2	81821033-3385	ok	0.012	0.012	108	4x4md2
s6525	10x3xm8di	81821033-6525	timeout	10.004	10.001	-1	10x3xm8di
s5845	8x3xmd4	81821033-5845	ok	0.062	0.062	298	8x3xmd4
s1475	2x13m4de	81821033-1475	timeout	10.004	9.997	-1	2x13m4de
s5504	8jm4db	81821033-5504	ok	0.001	0.001	20	8jm4db
s8222	23jxr4db	81821033-8222	timeout	10.084	10.011	-1	23jxr4db
s2220	3x4du	81821033-2220	ok	0.123	0.123	50	3x4du
s59	2jkde	81821033-59	timeout	10.008	10.003	-1	2jkde
s3442	4x4xm4da	81821033-3442	ok	0.338	0.338	104	4x4xm4da
s1320	2x11xm2du	81821033-1320	timeout	10.002	9.997	-1	2x11xm2du
s8610	27jxr4du	81821033-8610	timeout	10.006	10.002	-1	27jxr4du
s4328	5x6db	81821033-4328	timeout	10.076	10.011	-1	5x6db
s7314	15jr4du	81821033-7314	timeout	10.001	9.998	-1	15jr4du
s6275	10jm4de	81821033-6275	ok	0.212	0.212	32	10jm4de
s5376	7x3xm8du	81821033-5376	timeout	10.008	10.004	-1	7x3xm8du
s2472	3x6xm2du	81821033-2472	timeout	10.008	10.002	-1	3x6xm2du
s8045	21jxmd2de	81821033-8045	timeout	10.064	10.001	-1	21jxmd2de
s4703	6x2xm8de	81821033-4703	ok	0.109	0.108	52	6x2xm8de
s3188	4x2xm2db	81821033-3188	ok	0.001	0.001	18	4x2xm2db
s8904	30jxm2du	81821033-8904	timeout	10.004	10.001	-1	30jxm2du
s5044	7jkada	81821033-5044	ok	0.813	0.813	0	7jkada
s4969	6x5xmd2	81821033-4969	ok	1.041	1.040	437	6x5xmd2
s2766	3x9xmd2du	81821033-2766	timeout	10.004	10.001	-1	3x9xmd2du
s3733	4x7xmd4	81821033-3733	ok	0.271	0.271	420	4x7xmd4
s3195	4x2xmd2di	81821033-3195	ok	0.006	0.006	15	4x2xmd2di
s5867	9jde	81821033-5867	ok	0.011	0.011	24	9jde
s6198	9x3xadu	81821033-6198	timeout	10.008	10.002	-1	9x3xadu
s1236	2x10xm4du	81821033-1236	timeout	10.066	9.985	-1	2x10xm4du
s3096	4x2m2du	81821033-3096	ok	0.271	0.267	24	4x2m2du
s8356	25jada	81821033-8356	timeout	10.001	10.000	-1	25jada
s7909	20jmd4	81821033-7909	timeout	10.003	9.999	-1	20jmd4
s5825	8x3xr4de	81821033-5825	timeout	10.008	10.003	-1	8x3xr4de
s1027	2x8xm2	81821033-1027	ok	0.012	0.012	112	2x8xm2
s4242	5x5r4du	81821033-4242	timeout	10.061	10.000	-1	5x5r4du
s5286	7x3adu	81821033-5286	timeout	10.004	10.002	-1	7x3adu
s6693	11x2xm2di	81821033-6693	ok	0.744	0.743	220	11x2xm2di
s1083	2x9md2di	81821033-1083	ok	0.157	0.157	148	2x9md2di
s67	2jkm2	81821033-67	timeout	10.004	10.002	-1	2jkm2
s2554	3x7xda	81821033-2554	timeout	10.008	10.000	-1	3x7xda
s4708	6x3ada	81821033-4708	ok	3.261	3.261	133	6x3ada
s5573	8jxade	81821033-5573	ok	0.025	0.025	10	8jxade
s6727	12j	81821033-6727	ok	1.756	1.755	48	12j
s941	2x7xmd2de	81821033-941	ok	0.479	0.479	72	2x7xmd2de
s3168	4x2km8du	81821033-3168	ok	0.100	0.099	0	4x2km8du
s7378	15jxm4da	81821033-7378	timeout	10.100	10.002	-1	15jxm4da
s7202	14x2adb	81821033-7202	ok	2.004	2.003	383	14x2adb
s1147	2x9xm8	81821033-1147	ok	0.006	0.006	168	2x9xm8
s2585	3x7xmd4de	81821033-2585	ok	7.309	7.303	192	3x7xmd4de
s7726	18jm8da	81821033-7726	timeout	10.004	10.001	-1	18jm8da
s7175	14jxm2de	81821033-7175	timeout	10.064	9.983	-1	14jxm2de
s5991	9jxmd4di	81821033-5991	ok	0.143	0.142	22	9jxmd4di
s7876	20jada	81821033-7876	timeout	10.005	9.999	-1	20jada
s7107	14jadi	81821033-7107	timeout	10.002	9.999	-1	14jadi
s3862	5jxm2da	81821033-3862	ok	0.041	0.040	6	5jxm2da
s5609	8jxmd4de	81821033-5609	ok	0.023	0.023	14	8jxmd4de
s2821	3x10md4	81821033-2821	timeout	10.004	10.001	-1	3x10md4
s1133	2x9xmd2de	81821033-1133	ok	2.022	2.022	136	2x9xmd2de
s2599	3x8	81821033-2599	ok	0.537	0.536	280	3x8
s5696	8x2m4db	81821033-5696	ok	0.015	0.015	124	8x2m4db
s354	2x3kr4du	81821033-354	ok	0.018	0.018	0	2x3kr4du
s7515	16jmd2di	81821033-7515	timeout	10.049	9.975	-1	16jmd2di
s3084	4x2du	81821033-3084	ok	0.008	0.008	20	4x2du
s9018	31jxmd4du	81821033-9018	timeout	10.008	10.002	-1	31jxmd4du
s1094	2x9md4db	81821033-1094	ok	0.023	0.023	156	2x9md4db
s2985	4jxdi	81821033-2985	ok	0.000	0.000	4	4jxdi
s1350	2x12adu	81821033-1350	timeout	10.004	10.000	-1	2x12adu
s2434	3x6m4da	81821033-2434	ok	0.663	0.662	148	3x6m4da
s4038	5x3adu	81821033-4038	timeout	10.003	10.001	-1	5x3adu
s6550	11jm2da	81821033-6550	ok	1.256	1.256	36	11jm2da
s7317	15jm2di	81821033-7317	timeout	10.112	10.025	-1	15jm2di
s994	2x8m4da	81821033-994	ok	0.310	0.307	128	2x8m4da
s956	2x7xm8db	81821033-956	ok	0.004	0.004	80	2x7xm8db
s5942	9jkmd4db	81821033-5942	ok	0.159	0.158	0	9jkmd4db
s3562	4x6da	81821033-3562	timeout	10.008	10.002	-1	4x6da
s430	2x3xm8da	81821033-430	timeout	10.001	9.995	-1	2x3xm8da
s3895	5jxk	81821033-3895	ok	0.001	0.001	0	5jxk
s8115	22jxadi	81821033-8115	timeout	10.003	10.002	-1	22jxadi
s7252	14x2xada	81821033-7252	timeout	10.074	10.010	-1	14x2xada
s3971	5x2m4de	81821033-3971	ok	0.098	0.098	40	5x2m4de
s5725	8x2xr4	81821033-5725	ok	0.007	0.007	120	8x2xr4
s6037	9jxkmd4	81821033-6037	ok	0.492	0.491	0	9jxkmd4
s3104	4x2m4db	81821033-3104	ok	0.000	0.000	24	4x2m4db
s4272	5x5m8du	81821033-4272	timeout	10.008	10.002	-1	5x5m8du
s5580	8jxdu	81821033-5580	ok	0.164	0.164	12	8jxdu
s6744	12jm2du	81821033-6744	ok	5.423	5.422	36	12jm2du
s8211	23jxadi	81821033-8211	timeout	10.002	10.000	-1	23jxadi
s1719	2x15xmd4di	81821033-1719	ok	1.579	1.578	468	2x15xmd4di
s5472	7x4xm8du	81821033-5472	timeout	10.058	9.988	-1	7x4xm8du
s2318	3x5r4db	81821033-2318	ok	0.008	0.008	92	3x5r4db
s7060	13x2xada	81821033-7060	timeout	10.007	10.003	-1	13x2xada
s8405	25jxade	81821033-8405	timeout	10.000	9.999	-1	25jxade
s5268	7x2xm4du	81821033-5268	timeout	9.997	9.995	-1	7x2xm4du
s6886	12x2xm2da	81821033-6886	timeout	10.071	9.988	-1	12x2xm2da
s1471	2x13m4	81821033-1471	ok	2.153	2.153	376	2x13m4
s8507	26jxde	81821033-8507	timeout	10.004	9.996	-1	26jxde
s958	2x7xm8da	81821033-958	ok	0.417	0.416	80	2x7xm8da
s63	2jkr4di	81821033-63	timeout	10.004	10.003	-1	2jkr4di
s8333	24jxmd2de	81821033-8333	timeout	10.068	10.003	-1	24jxmd2de
s8713	28jxmd2	81821033-8713	timeout	9.998	9.996	-1	28jxmd2
s7510	16jm2da	81821033-7510	timeout	10.006	9.995	-1	16jm2da
s2026	3x3da	81821033-2026	ok	0.004	0.003	26	3x3da
s2312	3x5db	81821033-2312	ok	0.012	0.012	93	3x5db
s2949	4jkm2di	81821033-2949	ok	0.259	0.259	0	4jkm2di
s7719	18jmd4di	81821033-7719	timeout	10.004	10.002	-1	18jmd4di
s1123	2x9xm2	81821033-1123	ok	0.020	0.020	156	2x9xm2
s3717	4x7xm2di	81821033-3717	timeout	10.004	10.001	-1	4x7xm2di
s7540	16jxada	81821033-7540	timeout	10.092	10.016	-1	16jxada
s300	2x3du	81821033-300	ok	0.034	0.034	10	2x3du
s2002	3x2xkm4da	81821033-2002	ok	0.198	0.198	0	3x2xkm4da
s8781	29jm8di	81821033-8781	timeout	10.008	10.003	-1	29jm8di
s5245	7x2xr4	81821033-5245	ok	0.003	0.002	88	7x2xr4
s3673	4x7md2	81821033-3673	ok	0.349	0.349	395	4x7md2
s4615	6x2	81821033-4615	ok	0.003	0.002	58	6x2
s8926	30jxm8da	81821033-8926	timeout	10.004	10.000	-1	30jxm8da
s3784	5jmd4da	81821033-3784	ok	4.713	4.713	5	5jmd4da
s4058	5x3md2db	81821033-4058	ok	0.016	0.016	89	5x3md2db
s8136	22jxm2du	81821033-8136	timeout	10.006	10.001	-1	22jxm2du
s702	2x5md2du	81821033-702	ok	0.227	0.227	36	2x5md2du
s7494	16jadu	81821033-7494	timeout	10.077	10.010	-1	16jadu
s7372	15jxmd2da	81821033-7372	timeout	10.001	9.996	-1	15jxmd2da
s3929	5jxkmd4de	81821033-3929	ok	3.438	3.435	0	5jxkmd4de
s3675	4x7md2di	81821033-3675	ok	5.354	5.313	372	4x7md2di
s4037	5x3ade	81821033-4037	ok	1.673	1.671	81	5x3ade
s1544	2x14db	81821033-1544	ok	0.726	0.726	418	2x14db
s434	2x3xkadb	81821033-434	ok	0.027	0.027	0	2x3xkadb
s330	2x3md4du	81821033-330	ok	0.460	0.460	12	2x3md4du
s4959	6x5xr4di	81821033-4959	timeout	10.003	10.001	-1	6x5xr4di
s3341	4x3xmd2de	81821033-3341	ok	0.068	0.068	42	4x3xmd2de
s2720	3x9m4db	81821033-2720	ok	0.535	0.535	368	3x9m4db
s1878	3x2kadu	81821033-1878	ok	0.004	0.003	0	3x2kadu
s4665	6x2xdi	81821033-4665	ok	0.017	0.017	50	6x2xdi
s6603	11jxmd2di	81821033-6603	timeout	10.000	9.998	-1	11jxmd2di
s4262	5x5md4db	81821033-4262	ok	2.003	2.002	303	5x5md4db
s6917	13jade	81821033-6917	ok	3.458	3.458	44	13jade
s3552	4x5xm8du	81821033-3552	timeout	10.081	10.006	-1	4x5xm8du
s2464	3x6xr4da	81821033-2464	ok	0.630	0.625	136	3x6xr4da
s2801	3x10r4de	81821033-2801	timeout	10.002	9.996	-1	3x10r4de
s2080	3x3kr4da	81821033-2080	ok	0.027	0.027	0	3x3kr4da
s8067	22jadi	81821033-8067	timeout	10.020	10.010	-1	22jadi
s847	2x6xm4	81821033-847	ok	0.002	0.002	60	2x6xm4
s7837	19jxr4	81821033-7837	timeout	10.002	10.001	-1	19jxr4
s2548	3x7xada	81821033-2548	timeout	10.053	9.983	-1	3x7xada
s1655	2x15m2de	81821033-1655	timeout	10.005	10.000	-1	2x15m2de
s5975	9jxm2de	81821033-5975	ok	0.465	0.464	13	9jxm2de
s4114	5x3xm4da	81821033-4114	ok	0.085	0.085	86	5x3xm4da
s1965	3x2xm8di	81821033-1965	timeout	10.002	9.998	-1	3x2xm8di
s5142	7jxkadu	81821033-5142	ok	3.615	3.612	0	7jxkadu
s848	2x6xm4db	81821033-848	ok	0.006	0.006	52	2x6xm4db
s4288	5x5xr4da	81821033-4288	timeout	10.004	10.000	-1	5x5xr4da
s2577	3x7xm4di	81821033-2577	ok	0.607	0.606	194	3x7xm4di
s977	2x8r4de	81821033-977	ok	0.151	0.151	128	2x8r4de
s1122	2x9xr4du	81821033-1122	timeout	10.076	10.003	-1	2x9xr4du
s1860	3x2m4du	81821033-1860	timeout	10.006	10.000	-1	3x2m4du
s2477	3x6xmd2de	81821033-2477	ok	2.344	2.342	126	3x6xmd2de
s522	2x4md4du	81821033-522	ok	0.003	0.003	22	2x4md4du
s5091	7jxadi	81821033-5091	ok	0.031	0.031	7	7jxadi
s2634	3x8md4du	81821033-2634	timeout	10.004	10.002	-1	3x8md4du
s1692	2x15xdu	81821033-1692	timeout	10.004	10.002	-1	2x15xdu
s1799	3jkm2de	81821033-1799	ok	0.000	0.000	0	3jkm2de
s5463	7x4xmd4di	81821033-5463	timeout	10.072	10.003	-1	7x4xmd4di
s7979	21jde	81821033-7979	timeout	10.008	10.001	-1	21jde
s1007	2x8m8de	81821033-1007	ok	1.122	1.122	124	2x8m8de
s8635	27jxm8	81821033-8635	timeout	10.004	10.003	-1	27jxm8
s3070	4jxkm8da	81821033-3070	ok	0.373	0.372	0	4jxkm8da
s8572	27jmd2da	81821033-8572	timeout	10.007	10.005	-1	27jmd2da
s7248	14x2m8du	81821033-7248	timeout	10.056	9.988	-1	14x2m8du
s2317	3x5r4	81821033-2317	ok	0.004	0.004	104	3x5r4
s2964	4jkm4du	81821033-2964	ok	0.029	0.029	0	4jkm4du
s1282	2x11m4da	81821033-1282	ok	3.551	3.550	256	2x11m4da
s957	2x7xm8di	81821033-957	ok	0.009	0.009	80	2x7xm8di
s3145	4x2kmd2	81821033-3145	ok	0.001	0.001	0	4x2kmd2
s1975	3x2xk	81821033-1975	ok	0.000	0.000	0	3x2xk
s8529	26jxm4di	81821033-8529	timeout	10.001	9.996	-1	26jxm4di
s2818	3x10m4da	81821033-2818	timeout	10.002	10.002	-1	3x10m4da
s7121	14jr4de	81821033-7121	timeout	10.062	9.992	-1	14jr4de
s1520	2x13xm4db	81821033-1520	ok	2.771	2.770	348	2x13xm4db
s5040	7jm8du	81821033-5040	ok	0.017	0.017	16	7jm8du
s3089	4x2r4de	81821033-3089	ok	0.017	0.017	24	4x2r4de
s8755	29jm2	81821033-8755	timeout	10.003	9.998	-1	29jm2
s1328	2x11xm4db	81821033-1328	ok	0.132	0.132	240	2x11xm4db
s2656	3x8xr4da	81821033-2656	timeout	10.012	10.007	-1	3x8xr4da
s4725	6x3m2di	81821033-4725	ok	0.219	0.218	138	6x3m2di
s7452	15x2xdu	81821033-7452	timeout	10.060	9.999	-1	15x2xdu
s8168	23jdb	81821033-8168	timeout	10.003	10.001	-1	23jdb
s6348	10x2du	81821033-6348	timeout	10.004	10.002	-1	10x2du
s3627	4x6xmd2di	81821033-3627	ok	1.817	1.817	246	4x6xmd2di
s8487	26jmd4di	81821033-8487	timeout	10.001	9.993	-1	26jmd4di
s526	2x4m8da	81821033-526	ok	0.633	0.632	28	2x4m8da
s2959	4jkm4	81821033-2959	ok	0.000	0.000	0	4jkm4
s4539	6jxmd2di	81821033-4539	ok	0.002	0.002	6	6jxmd2di
s2894	4jr4db	81821033-2894	ok	0.027	0.027	4	4jr4db
s2930	4jkadb	81821033-2930	ok	0.026	0.026	0	4jkadb
s8059	21jxm8	81821033-8059	timeout	10.060	9.996	-1	21jxm8
s8359	25j	81821033-8359	timeout	10.004	10.002	-1	25j
s3907	5jxkm2	81821033-3907	ok	0.001	0.001	0	5jxkm2
s3326	4x3xr4db	81821033-3326	ok	0.002	0.002	48	4x3xr4db
s8485	26jmd4	81821033-8485	timeout	10.014	10.005	-1	26jmd4
s5959	9jx	81821033-5959	ok	0.059	0.059	21	9jx
s2000	3x2xkm4db	81821033-2000	ok	0.017	0.017	0	3x2xkm4db
s4280	5x5xdb	81821033-4280	ok	1.279	1.279	276	5x5xdb
s4908	6x5du	81821033-4908	timeout	10.004	9.994	-1	6x5du
s8910	30jxmd2du	81821033-8910	timeout	10.032	9.978	-1	30jxmd2du
s949	2x7xmd4	81821033-949	ok	0.033	0.033	86	2x7xmd4
s7966	20jxm8da	81821033-7966	timeout	10.004	10.002	-1	20jxm8da
s7833	19jxdi	81821033-7833	timeout	9.997	9.995	-1	19jxdi
s2194	3x3xkm4da	81821033-2194	ok	0.029	0.029	0	3x3xkm4da
s4667	6x2xde	81821033-4667	ok	0.195	0.195	50	6x2xde
s3459	4x5adi	81821033-3459	ok	1.347	1.346	152	4x5adi
s5954	9jxadb	81821033-5954	ok	0.138	0.138	16	9jxadb
s1394	2x12xadb	81821033-1394	ok	1.348	1.347	248	2x12xadb
s5849	8x3xmd4de	81821033-5849	timeout	10.032	9.978	-1	8x3xmd4de
s3113	4x2md4de	81821033-3113	ok	0.036	0.036	24	4x2md4de
s8589	27jm8di	81821033-8589	timeout	10.046	10.001	-1	27jm8di
s3308	4x3m8db	81821033-3308	ok	0.002	0.002	64	4x3m8db
s6184	9x3md4da	81821033-6184	timeout	10.002	10.001	-1	9x3md4da
s5922	9jkr4du	81821033-5922	ok	7.775	7.771	0	9jkr4du
s3205	4x2xmd4	81821033-3205	ok	0.001	0.001	20	4x2xmd4
s1101	2x9m8di	81821033-1101	ok	0.063	0.063	160	2x9m8di
s5336	7x3xdb	81821033-5336	ok	0.442	0.442	189	7x3xdb
s3697	4x7xa	81821033-3697	ok	9.754	9.753	341	4x7xa
s4115	5x3xm4de	81821033-4115	ok	0.372	0.372	82	5x3xm4de
s2031	3x3r4di	81821033-2031	ok	0.024	0.024	28	3x3r4di
s4987	6x5xm8	81821033-4987	ok	0.177	0.177	496	6x5xm8
s1439	2x12xm8de	81821033-1439	timeout	10.081	9.996	-1	2x12xm8de
s7659	17jxmd2di	81821033-7659	timeout	10.004	9.994	-1	17jxmd2di
s1061	2x9ade	81821033-1061	timeout	10.001	9.999	-1	2x9ade
s2969	4jkmd4de	81821033-2969	ok	0.184	0.184	0	4jkmd4de
s2859	3x10xmd2di	81821033-2859	timeout	10.004	10.001	-1	3x10xmd2di
s5358	7x3xmd2du	81821033-5358	timeout	10.100	10.025	-1	7x3xmd2du
s7634	17jxadb	81821033-7634	timeout	10.004	9.998	-1	17jxadb
s6211	9x3xm2	81821033-6211	ok	0.233	0.233	367	9x3xm2
s5010	7jr4du	81821033-5010	ok	0.063	0.063	20	7jr4du
s7967	20jxm8de	81821033-7967	timeout	10.003	10.002	-1	20jxm8de
s6569	11jmd4de	81821033-6569	ok	0.294	0.294	34	11jmd4de
s8884	30jxada	81821033-8884	timeout	10.004	10.003	-1	30jxada
s7636	17jxada	81821033-7636	timeout	10.048	9.973	-1	17jxada
s6833	12x2r4de	81821033-6833	ok	7.193	7.192	304	12x2r4de
s2093	3x3kmd2de	81821033-2093	timeout	10.004	9.997	-1	3x3kmd2de
s2789	3x10ade	81821033-2789	timeout	10.004	10.003	-1	3x10ade
s5052	7jkdu	81821033-5052	ok	0.062	0.062	0	7jkdu
s4256	5x5m4db	81821033-4256	ok	8.141	8.085	314	5x5m4db
s4492	6jkmd2da	81821033-4492	ok	0.160	0.160	0	6jkmd2da
s2926	4jm8da	81821033-2926	timeout	10.002	10.000	-1	4jm8da
s8520	26jxm2du	81821033-8520	timeout	10.008	10.003	-1	26jxm2du
s8998	31jxm2da	81821033-8998	timeout	10.001	9.998	-1	31jxm2da
s1930	3x2xda	81821033-1930	ok	0.045	0.044	8	3x2xda
s653	2x4xkmd2de	81821033-653	ok	0.893	0.892	0	2x4xkmd2de
s415	2x3xm4	81821033-415	ok	0.000	0.000	12	2x3xm4
s1474	2x13m4da	81821033-1474	timeout	10.066	9.991	-1	2x13m4da
s4903	6x5	81821033-4903	timeout	10.008	10.006	-1	6x5
s3533	4x5xmd2de	81821033-3533	timeout	10.004	9.999	-1	4x5xmd2de
s6707	11x2xm4de	81821033-6707	timeout	10.001	10.001	-1	11x2xm4de
s1336	2x11xmd4da	81821033-1336	ok	2.642	2.641	230	2x11xmd4da
s8370	25jr4du	81821033-8370	timeout	10.060	9.994	-1	25jr4du
s217	2x2xmd2	81821033-217	ok	0.000	0.000	4	2x2xmd2
s1788	3jkdu	81821033-1788	ok	0.000	0.000	0	3jkdu
s4732	6x3md2da	81821033-4732	ok	2.009	2.008	141	6x3md2da
s7054	13x2m8da	81821033-7054	ok	4.787	4.787	380	13x2m8da
s899	2x7m4de	81821033-899	ok	0.277	0.277	88	2x7m4de
s2799	3x10r4di	81821033-2799	timeout	10.004	10.001	-1	3x10r4di
s5822	8x3xr4db	81821033-5822	ok	1.689	1.689	280	8x3xr4db
s5944	9jkmd4da	81821033-5944	ok	0.041	0.041	0	9jkmd4da
s131	2x2m4de	81821033-131	ok	0.000	0.000	8	2x2m4de
s6279	10jmd4di	81821033-6279	ok	0.074	0.074	30	10jmd4di
s3703	4x7x	81821033-3703	ok	4.976	4.938	382	4x7x
s2566	3x7xm2da	81821033-2566	timeout	10.004	9.996	-1	3x7xm2da
s8403	25jxadi	81821033-8403	timeout	10.004	10.000	-1	25jxadi
s8028	21jxdu	81821033-8028	timeout	10.002	10.000	-1	21jxdu
s3299	4x3m4de	81821033-3299	ok	0.188	0.188	60	4x3m4de
s5756	8x2xm8db	81821033-5756	ok	0.125	0.125	112	8x2xm8db
s2944	4jkr4da	81821033-2944	ok	0.177	0.176	0	4jkr4da
s8524	26jxmd2da	81821033-8524	timeout	10.023	9.981	-1	26jxmd2da
s1895	3x2km2de	81821033-1895	ok	0.492	0.491	0	3x2km2de
s3126	4x2kadu	81821033-3126	ok	0.066	0.065	0	4x2kadu
s1174	2x10m2da	81821033-1174	ok	2.546	2.542	190	2x10m2da
s384	2x3km8du	81821033-384	ok	0.014	0.014	0	2x3km8du
s4124	5x3xm8db	81821033-4124	ok	0.006	0.006	92	5x3xm8db
s2409	3x6di	81821033-2409	ok	0.126	0.126	138	3x6di
s8328	24jxm2du	81821033-8328	timeout	10.036	9.972	-1	24jxm2du
s1085	2x9md2de	81821033-1085	ok	1.681	1.667	142	2x9md2de
s5323	7x3m8	81821033-5323	ok	0.015	0.015	229	7x3m8
s5902	9jm8da	81821033-5902	ok	0.450	0.446	24	9jm8da
s4449	6jm4di	81821033-4449	ok	0.001	0.001	8	6jm4di
s3934	5jxkm8da	81821033-3934	ok	0.118	0.118	0	5jxkm8da
s7396	15x2ada	81821033-7396	timeout	10.004	10.001	-1	15x2ada
s2943	4jkr4di	81821033-2943	ok	0.030	0.029	0	4jkr4di
s3153	4x2km4di	81821033-3153	ok	0.086	0.086	0	4x2km4di
s224	2x2xm4db	81821033-224	ok	0.000	0.000	8	2x2xm4db
s1782	3jkadu	81821033-1782	ok	0.000	0.000	0	3jkadu
s6414	10x2xmd2du	81821033-6414	timeout	10.002	10.000	-1	10x2xmd2du
s4853	6x4xade	81821033-4853	timeout	10.002	9.997	-1	6x4xade
s6029	9jxkmd2de	81821033-6029	timeout	10.054	10.004	-1	9jxkmd2de
s8088	22jm2du	81821033-8088	timeout	10.008	10.006	-1	22jm2du
s2676	3x8xm4du	81821033-2676	timeout	10.004	10.003	-1	3x8xm4du
s7278	14x2xmd2du	81821033-7278	timeout	10.056	10.003	-1	14x2xmd2du
s7132	14jmd2da	81821033-7132	timeout	10.012	10.007	-1	14jmd2da
s8087	22jm2de	81821033-8087	timeout	10.004	10.002	-1	22jm2de
s6072	9x2m2du	81821033-6072	timeout	10.004	10.002	-1	9x2m2du
s7263	14x2xr4di	81821033-7263	ok	2.446	2.446	412	14x2xr4di
s4625	6x2r4de	81821033-4625	ok	0.084	0.084	60	6x2r4de
s5844	8x3xm4du	81821033-5844	timeout	10.072	9.997	-1	8x3xm4du
s1042	2x8xm4da	81821033-1042	ok	0.576	0.575	104	2x8xm4da
s6374	10x2md4db	81821033-6374	ok	0.059	0.058	198	10x2md4db
s5370	7x3xmd4du	81821033-5370	timeout	10.008	10.000	-1	7x3xmd4du
s2881	4ja	81821033-2881	ok	0.000	0.000	3	4ja
s1587	2x14xadi	81821033-1587	ok	9.724	9.723	356	2x14xadi
s5423	7x4m8de	81821033-5423	timeout	10.001	9.998	-1	7x4m8de
s7079	13x2xm2de	81821033-7079	timeout	10.025	9.963	-1	13x2xm2de
s6804	12jxm4du	81821033-6804	timeout	10.007	10.001	-1	12jxm4du
s2922	4jmd4du	81821033-2922	timeout	10.003	10.002	-1	4jmd4du
s6159	9x3r4di	81821033-6159	ok	8.967	8.965	372	9x3r4di
s2765	3x9xmd2de	81821033-2765	timeout	10.100	10.012	-1	3x9xmd2de
s6735	12jr4di	81821033-6735	ok	1.591	1.582	44	12jr4di
s6465	10x3m4di	81821033-6465	timeout	10.004	9.998	-1	10x3m4di
s3989	5x2xade	81821033-3989	ok	0.061	0.061	24	5x2xade
