# run	81821033
# key	spec	kept	seed	order	x	killer	symm	diff
s488	2x4db	1	81821033-488	8	0	0	1	1
s489	2x4di	1	81821033-489	8	0	0	1	2
s490	2x4da	1	81821033-490	8	0	0	1	3
s491	2x4de	1	81821033-491	8	0	0	1	4
s492	2x4du	1	81821033-492	8	0	0	1	5
s493	2x4r4	1	81821033-493	8	0	0	2	0
s494	2x4r4db	1	81821033-494	8	0	0	2	1
s495	2x4r4di	1	81821033-495	8	0	0	2	2
s496	2x4r4da	1	81821033-496	8	0	0	2	3
s497	2x4r4de	1	81821033-497	8	0	0	2	4
s498	2x4r4du	1	81821033-498	8	0	0	2	5
s499	2x4m2	1	81821033-499	8	0	0	3	0
s500	2x4m2db	1	81821033-500	8	0	0	3	1
s501	2x4m2di	1	81821033-501	8	0	0	3	2
s502	2x4m2da	1	81821033-502	8	0	0	3	3
s503	2x4m2de	1	81821033-503	8	0	0	3	4
s504	2x4m2du	1	81821033-504	8	0	0	3	5
s505	2x4md2	1	81821033-505	8	0	0	4	0
s506	2x4md2db	1	81821033-506	8	0	0	4	1
s507	2x4md2di	1	81821033-507	8	0	0	4	2
s508	2x4md2da	1	81821033-508	8	0	0	4	3
s509	2x4md2de	1	81821033-509	8	0	0	4	4
s510	2x4md2du	1	81821033-510	8	0	0	4	5
s511	2x4m4	1	81821033-511	8	0	0	5	0
s512	2x4m4db	1	81821033-512	8	0	0	5	1
s513	2x4m4di	1	81821033-513	8	0	0	5	2
s514	2x4m4da	1	81821033-514	8	0	0	5	3
s515	2x4m4de	1	81821033-515	8	0	0	5	4
s516	2x4m4du	1	81821033-516	8	0	0	5	5
s517	2x4md4	1	81821033-517	8	0	0	6	0
s518	2x4md4db	1	81821033-518	8	0	0	6	1
s519	2x4md4di	1	81821033-519	8	0	0	6	2
s520	2x4md4da	1	81821033-520	8	0	0	6	3
s521	2x4md4de	1	81821033-521	8	0	0	6	4
s522	2x4md4du	1	81821033-522	8	0	0	6	5
s523	2x4m8	1	81821033-523	8	0	0	7	0
s524	2x4m8db	1	81821033-524	8	0	0	7	1
s525	2x4m8di	1	81821033-525	8	0	0	7	2
s526	2x4m8da	1	81821033-526	8	0	0	7	3
s527	2x4m8de	1	81821033-527	8	0	0	7	4
s528	2x4m8du	1	81821033-528	8	0	0	7	5
s529	2x4ka	1	81821033-529	8	0	1	0	0
s530	2x4kadb	1	81821033-530	8	0	1	0	1
s531	2x4kadi	1	81821033-531	8	0	1	0	2
s532	2x4kada	1	81821033-532	8	0	1	0	3
s533	2x4kade	1	81821033-533	8	0	1	0	4
s534	2x4kadu	1	81821033-534	8	0	1	0	5
s535	2x4k	0	81821033-535	8	0	1	1	0
s536	2x4kdb	0	81821033-536	8	0	1	1	1
s537	2x4kdi	0	81821033-537	8	0	1	1	2
s538	2x4kda	0	81821033-538	8	0	1	1	3
s539	2x4kde	0	81821033-539	8	0	1	1	4
s540	2x4kdu	0	81821033-540	8	0	1	1	5
s541	2x4kr4	0	81821033-541	8	0	1	2	0
s542	2x4kr4db	0	81821033-542	8	0	1	2	1
s543	2x4kr4di	0	81821033-543	8	0	1	2	2
s544	2x4kr4da	0	81821033-544	8	0	1	2	3
s545	2x4kr4de	0	81821033-545	8	0	1	2	4
s546	2x4kr4du	0	81821033-546	8	0	1	2	5
s547	2x4km2	0	81821033-547	8	0	1	3	0
s548	2x4km2db	0	81821033-548	8	0	1	3	1
s549	2x4km2di	0	81821033-549	8	0	1	3	2
s550	2x4km2da	0	81821033-550	8	0	1	3	3
s551	2x4km2de	0	81821033-551	8	0	1	3	4
s552	2x4km2du	0	81821033-552	8	0	1	3	5
s553	2x4kmd2	0	81821033-553	8	0	1	4	0
s554	2x4kmd2db	0	81821033-554	8	0	1	4	1
s555	2x4kmd2di	0	81821033-555	8	0	1	4	2
s556	2x4kmd2da	0	81821033-556	8	0	1	4	3
s557	2x4kmd2de	0	81821033-557	8	0	1	4	4
s558	2x4kmd2du	0	81821033-558	8	0	1	4	5
s559	2x4km4	0	81821033-559	8	0	1	5	0
s560	2x4km4db	0	81821033-560	8	0	1	5	1
s561	2x4km4di	0	81821033-561	8	0	1	5	2
s562	2x4km4da	0	81821033-562	8	0	1	5	3
s563	2x4km4de	0	81821033-563	8	0	1	5	4
s564	2x4km4du	0	81821033-564	8	0	1	5	5
s565	2x4kmd4	0	81821033-565	8	0	1	6	0
s566	2x4kmd4db	0	81821033-566	8	0	1	6	1
s567	2x4kmd4di	0	81821033-567	8	0	1	6	2
s568	2x4kmd4da	0	81821033-568	8	0	1	6	3
s569	2x4kmd4de	0	81821033-569	8	0	1	6	4
s570	2x4kmd4du	0	81821033-570	8	0	1	6	5
s571	2x4km8	0	81821033-571	8	0	1	7	0
s572	2x4km8db	0	81821033-572	8	0	1	7	1
s573	2x4km8di	0	81821033-573	8	0	1	7	2
s574	2x4km8da	0	81821033-574	8	0	1	7	3
s575	2x4km8de	0	81821033-575	8	0	1	7	4
s576	2x4km8du	0	81821033-576	8	0	1	7	5
s577	2x4xa	1	81821033-577	8	1	0	0	0
s578	2x4xadb	1	81821033-578	8	1	0	0	1
s579	2x4xadi	1	81821033-579	8	1	0	0	2
s580	2x4xada	1	81821033-580	8	1	0	0	3
s581	2x4xade	1	81821033-581	8	1	0	0	4
s582	2x4xadu	1	81821033-582	8	1	0	0	5
s583	2x4x	1	81821033-583	8	1	0	1	0
s584	2x4xdb	1	81821033-584	8	1	0	1	1
s585	2x4xdi	1	81821033-585	8	1	0	1	2
s586	2x4xda	1	81821033-586	8	1	0	1	3
s587	2x4xde	1	81821033-587	8	1	0	1	4
s588	2x4xdu	1	81821033-588	8	1	0	1	5
s589	2x4xr4	1	81821033-589	8	1	0	2	0
s590	2x4xr4db	1	81821033-590	8	1	0	2	1
s591	2x4xr4di	1	81821033-591	8	1	0	2	2
s592	2x4xr4da	1	81821033-592	8	1	0	2	3
s593	2x4xr4de	1	81821033-593	8	1	0	2	4
s594	2x4xr4du	1	81821033-594	8	1	0	2	5
s595	2x4xm2	1	81821033-595	8	1	0	3	0
s596	2x4xm2db	1	81821033-596	8	1	0	3	1
s597	2x4xm2di	1	81821033-597	8	1	0	3	2
s598	2x4xm2da	1	81821033-598	8	1	0	3	3
s599	2x4xm2de	1	81821033-599	8	1	0	3	4
s600	2x4xm2du	1	81821033-600	8	1	0	3	5
s601	2x4xmd2	1	81821033-601	8	1	0	4	0
s602	2x4xmd2db	1	81821033-602	8	1	0	4	1
s603	2x4xmd2di	1	81821033-603	8	1	0	4	2
s604	2x4xmd2da	1	81821033-604	8	1	0	4	3
s605	2x4xmd2de	1	81821033-605	8	1	0	4	4
s606	2x4xmd2du	1	81821033-606	8	1	0	4	5
s607	2x4xm4	1	81821033-607	8	1	0	5	0
s608	2x4xm4db	1	81821033-608	8	1	0	5	1
s609	2x4xm4di	1	81821033-609	8	1	0	5	2
s610	2x4xm4da	1	81821033-610	8	1	0	5	3
s611	2x4xm4de	1	81821033-611	8	1	0	5	4
s612	2x4xm4du	1	81821033-612	8	1	0	5	5
s613	2x4xmd4	1	81821033-613	8	1	0	6	0
s614	2x4xmd4db	1	81821033-614	8	1	0	6	1
s615	2x4xmd4di	1	81821033-615	8	1	0	6	2
s616	2x4xmd4da	1	81821033-616	8	1	0	6	3
s617	2x4xmd4de	1	81821033-617	8	1	0	6	4
s618	2x4xmd4du	1	81821033-618	8	1	0	6	5
s619	2x4xm8	1	81821033-619	8	1	0	7	0
s620	2x4xm8db	1	81821033-620	8	1	0	7	1
s621	2x4xm8di	1	81821033-621	8	1	0	7	2
s622	2x4xm8da	1	81821033-622	8	1	0	7	3
s623	2x4xm8de	1	81821033-623	8	1	0	7	4
s624	2x4xm8du	1	81821033-624	8	1	0	7	5
s625	2x4xka	1	81821033-625	8	1	1	0	0
s626	2x4xkadb	1	81821033-626	8	1	1	0	1
s627	2x4xkadi	1	81821033-627	8	1	1	0	2
s628	2x4xkada	1	81821033-628	8	1	1	0	3
s629	2x4xkade	1	81821033-629	8	1	1	0	4
s630	2x4xkadu	1	81821033-630	8	1	1	0	5
s631	2x4xk	0	81821033-631	8	1	1	1	0
s632	2x4xkdb	0	81821033-632	8	1	1	1	1
s633	2x4xkdi	0	81821033-633	8	1	1	1	2
s634	2x4xkda	0	81821033-634	8	1	1	1	3
s635	2x4xkde	0	81821033-635	8	1	1	1	4
s636	2x4xkdu	0	81821033-636	8	1	1	1	5
s637	2x4xkr4	0	81821033-637	8	1	1	2	0
s638	2x4xkr4db	0	81821033-638	8	1	1	2	1
s639	2x4xkr4di	0	81821033-639	8	1	1	2	2
s640	2x4xkr4da	0	81821033-640	8	1	1	2	3
s641	2x4xkr4de	0	81821033-641	8	1	1	2	4
s642	2x4xkr4du	0	81821033-642	8	1	1	2	5
s643	2x4xkm2	0	81821033-643	8	1	1	3	0
s644	2x4xkm2db	0	81821033-644	8	1	1	3	1
s645	2x4xkm2di	0	81821033-645	8	1	1	3	2
s646	2x4xkm2da	0	81821033-646	8	1	1	3	3
s647	2x4xkm2de	0	81821033-647	8	1	1	3	4
s648	2x4xkm2du	0	81821033-648	8	1	1	3	5
s649	2x4xkmd2	0	81821033-649	8	1	1	4	0
s650	2x4xkmd2db	0	81821033-650	8	1	1	4	1
s651	2x4xkmd2di	0	81821033-651	8	1	1	4	2
s652	2x4xkmd2da	0	81821033-652	8	1	1	4	3
s653	2x4xkmd2de	0	81821033-653	8	1	1	4	4
s654	2x4xkmd2du	0	81821033-654	8	1	1	4	5
s655	2x4xkm4	0	81821033-655	8	1	1	5	0
s656	2x4xkm4db	0	81821033-656	8	1	1	5	1
s657	2x4xkm4di	0	81821033-657	8	1	1	5	2
s658	2x4xkm4da	0	81821033-658	8	1	1	5	3
s659	2x4xkm4de	0	81821033-659	8	1	1	5	4
s660	2x4xkm4du	0	81821033-660	8	1	1	5	5
s661	2x4xkmd4	0	81821033-661	8	1	1	6	0
s662	2x4xkmd4db	0	81821033-662	8	1	1	6	1
s663	2x4xkmd4di	0	81821033-663	8	1	1	6	2
s664	2x4xkmd4da	0	81821033-664	8	1	1	6	3
s665	2x4xkmd4de	0	81821033-665	8	1	1	6	4
s666	2x4xkmd4du	0	81821033-666	8	1	1	6	5
s667	2x4xkm8	0	81821033-667	8	1	1	7	0
s668	2x4xkm8db	0	81821033-668	8	1	1	7	1
s669	2x4xkm8di	0	81821033-669	8	1	1	7	2
s670	2x4xkm8da	0	81821033-670	8	1	1	7	3
s671	2x4xkm8de	0	81821033-671	8	1	1	7	4
s672	2x4xkm8du	0	81821033-672	8	1	1	7	5
s673	2x5a	1	81821033-673	10	0	0	0	0
s674	2x5adb	1	81821033-674	10	0	0	0	1
s675	2x5adi	1	81821033-675	10	0	0	0	2
s676	2x5ada	1	81821033-676	10	0	0	0	3
s677	2x5ade	1	81821033-677	10	0	0	0	4
s678	2x5adu	1	81821033-678	10	0	0	0	5
s679	2x5	1	81821033-679	10	0	0	1	0
s680	2x5db	1	81821033-680	10	0	0	1	1
s681	2x5di	1	81821033-681	10	0	0	1	2
s682	2x5da	1	81821033-682	10	0	0	1	3
s683	2x5de	1	81821033-683	10	0	0	1	4
s684	2x5du	1	81821033-684	10	0	0	1	5
s685	2x5r4	1	81821033-685	10	0	0	2	0
s686	2x5r4db	1	81821033-686	10	0	0	2	1
s687	2x5r4di	1	81821033-687	10	0	0	2	2
s688	2x5r4da	1	81821033-688	10	0	0	2	3
s689	2x5r4de	1	81821033-689	10	0	0	2	4
s690	2x5r4du	1	81821033-690	10	0	0	2	5
s691	2x5m2	1	81821033-691	10	0	0	3	0
s692	2x5m2db	1	81821033-692	10	0	0	3	1
s693	2x5m2di	1	81821033-693	10	0	0	3	2
s694	2x5m2da	1	81821033-694	10	0	0	3	3
s695	2x5m2de	1	81821033-695	10	0	0	3	4
s696	2x5m2du	1	81821033-696	10	0	0	3	5
s697	2x5md2	1	81821033-697	10	0	0	4	0
s698	2x5md2db	1	81821033-698	10	0	0	4	1
s699	2x5md2di	1	81821033-699	10	0	0	4	2
s700	2x5md2da	1	81821033-700	10	0	0	4	3
s701	2x5md2de	1	81821033-701	10	0	0	4	4
s702	2x5md2du	1	81821033-702	10	0	0	4	5
s703	2x5m4	1	81821033-703	10	0	0	5	0
s704	2x5m4db	1	81821033-704	10	0	0	5	1
s705	2x5m4di	1	81821033-705	10	0	0	5	2
s706	2x5m4da	1	81821033-706	10	0	0	5	3
s707	2x5m4de	1	81821033-707	10	0	0	5	4
s708	2x5m4du	1	81821033-708	10	0	0	5	5
s709	2x5md4	1	81821033-709	10	0	0	6	0
s710	2x5md4db	1	81821033-710	10	0	0	6	1
s711	2x5md4di	1	81821033-711	10	0	0	6	2
s712	2x5md4da	1	81821033-712	10	0	0	6	3
s713	2x5md4de	1	81821033-713	10	0	0	6	4
s714	2x5md4du	1	81821033-714	10	0	0	6	5
s715	2x5m8	1	81821033-715	10	0	0	7	0
s716	2x5m8db	1	81821033-716	10	0	0	7	1
s717	2x5m8di	1	81821033-717	10	0	0	7	2
s718	2x5m8da	1	81821033-718	10	0	0	7	3
s719	2x5m8de	1	81821033-719	10	0	0	7	4
s720	2x5m8du	1	81821033-720	10	0	0	7	5
s721	2x5xa	1	81821033-721	10	1	0	0	0
s722	2x5xadb	1	81821033-722	10	1	0	0	1
s723	2x5xadi	1	81821033-723	10	1	0	0	2
s724	2x5xada	1	81821033-724	10	1	0	0	3
s725	2x5xade	1	81821033-725	10	1	0	0	4
s726	2x5xadu	1	81821033-726	10	1	0	0	5
s727	2x5x	1	81821033-727	10	1	0	1	0
s728	2x5xdb	1	81821033-728	10	1	0	1	1
s729	2x5xdi	1	81821033-729	10	1	0	1	2
s730	2x5xda	1	81821033-730	10	1	0	1	3
s731	2x5xde	1	81821033-731	10	1	0	1	4
s732	2x5xdu	1	81821033-732	10	1	0	1	5
s733	2x5xr4	1	81821033-733	10	1	0	2	0
s734	2x5xr4db	1	81821033-734	10	1	0	2	1
s735	2x5xr4di	1	81821033-735	10	1	0	2	2
s736	2x5xr4da	1	81821033-736	10	1	0	2	3
s737	2x5xr4de	1	81821033-737	10	1	0	2	4
s738	2x5xr4du	1	81821033-738	10	1	0	2	5
s739	2x5xm2	1	81821033-739	10	1	0	3	0
s740	2x5xm2db	1	81821033-740	10	1	0	3	1
s741	2x5xm2di	1	81821033-741	10	1	0	3	2
s742	2x5xm2da	1	81821033-742	10	1	0	3	3
s743	2x5xm2de	1	81821033-743	10	1	0	3	4
s744	2x5xm2du	1	81821033-744	10	1	0	3	5
s745	2x5xmd2	1	81821033-745	10	1	0	4	0
s746	2x5xmd2db	1	81821033-746	10	1	0	4	1
s747	2x5xmd2di	1	81821033-747	10	1	0	4	2
s748	2x5xmd2da	1	81821033-748	10	1	0	4	3
s749	2x5xmd2de	1	81821033-749	10	1	0	4	4
s750	2x5xmd2du	1	81821033-750	10	1	0	4	5
s751	2x5xm4	1	81821033-751	10	1	0	5	0
s752	2x5xm4db	1	81821033-752	10	1	0	5	1
s753	2x5xm4di	1	81821033-753	10	1	0	5	2
s754	2x5xm4da	1	81821033-754	10	1	0	5	3
s755	2x5xm4de	1	81821033-755	10	1	0	5	4
s756	2x5xm4du	1	81821033-756	10	1	0	5	5
s757	2x5xmd4	1	81821033-757	10	1	0	6	0
s758	2x5xmd4db	1	81821033-758	10	1	0	6	1
s759	2x5xmd4di	1	81821033-759	10	1	0	6	2
s760	2x5xmd4da	1	81821033-760	10	1	0	6	3
s761	2x5xmd4de	1	81821033-761	10	1	0	6	4
s762	2x5xmd4du	1	81821033-762	10	1	0	6	5
s763	2x5xm8	1	81821033-763	10	1	0	7	0
s764	2x5xm8db	1	81821033-764	10	1	0	7	1
s765	2x5xm8di	1	81821033-765	10	1	0	7	2
s766	2x5xm8da	1	81821033-766	10	1	0	7	3
s767	2x5xm8de	1	81821033-767	10	1	0	7	4
s768	2x5xm8du	1	81821033-768	10	1	0	7	5
s769	2x6a	1	81821033-769	12	0	0	0	0
s770	2x6adb	1	81821033-770	12	0	0	0	1
s771	2x6adi	1	81821033-771	12	0	0	0	2
s772	2x6ada	1	81821033-772	12	0	0	0	3
s773	2x6ade	1	81821033-773	12	0	0	0	4
s774	2x6adu	1	81821033-774	12	0	0	0	5
s775	2x6	1	81821033-775	12	0	0	1	0
s776	2x6db	1	81821033-776	12	0	0	1	1
s777	2x6di	1	81821033-777	12	0	0	1	2
s778	2x6da	1	81821033-778	12	0	0	1	3
s779	2x6de	1	81821033-779	12	0	0	1	4
s780	2x6du	1	81821033-780	12	0	0	1	5
s781	2x6r4	1	81821033-781	12	0	0	2	0
s782	2x6r4db	1	81821033-782	12	0	0	2	1
s783	2x6r4di	1	81821033-783	12	0	0	2	2
s784	2x6r4da	1	81821033-784	12	0	0	2	3
s785	2x6r4de	1	81821033-785	12	0	0	2	4
s786	2x6r4du	1	81821033-786	12	0	0	2	5
s787	2x6m2	1	81821033-787	12	0	0	3	0
s788	2x6m2db	1	81821033-788	12	0	0	3	1
s789	2x6m2di	1	81821033-789	12	0	0	3	2
s790	2x6m2da	1	81821033-790	12	0	0	3	3
s791	2x6m2de	1	81821033-791	12	0	0	3	4
s792	2x6m2du	1	81821033-792	12	0	0	3	5
s793	2x6md2	1	81821033-793	12	0	0	4	0
s794	2x6md2db	1	81821033-794	12	0	0	4	1
s795	2x6md2di	1	81821033-795	12	0	0	4	2
s796	2x6md2da	1	81821033-796	12	0	0	4	3
s797	2x6md2de	1	81821033-797	12	0	0	4	4
s798	2x6md2du	1	81821033-798	12	0	0	4	5
s799	2x6m4	1	81821033-799	12	0	0	5	0
s800	2x6m4db	1	81821033-800	12	0	0	5	1
s801	2x6m4di	1	81821033-801	12	0	0	5	2
s802	2x6m4da	1	81821033-802	12	0	0	5	3
s803	2x6m4de	1	81821033-803	12	0	0	5	4
s804	2x6m4du	1	81821033-804	12	0	0	5	5
s805	2x6md4	1	81821033-805	12	0	0	6	0
s806	2x6md4db	1	81821033-806	12	0	0	6	1
s807	2x6md4di	1	81821033-807	12	0	0	6	2
s808	2x6md4da	1	81821033-808	12	0	0	6	3
s809	2x6md4de	1	81821033-809	12	0	0	6	4
s810	2x6md4du	1	81821033-810	12	0	0	6	5
s811	2x6m8	1	81821033-811	12	0	0	7	0
s812	2x6m8db	1	81821033-812	12	0	0	7	1
s813	2x6m8di	1	81821033-813	12	0	0	7	2
s814	2x6m8da	1	81821033-814	12	0	0	7	3
s815	2x6m8de	1	81821033-815	12	0	0	7	4
s816	2x6m8du	1	81821033-816	12	0	0	7	5
s817	2x6xa	1	81821033-817	12	1	0	0	0
s818	2x6xadb	1	81821033-818	12	1	0	0	1
s819	2x6xadi	1	81821033-819	12	1	0	0	2
s820	2x6xada	1	81821033-820	12	1	0	0	3
s821	2x6xade	1	81821033-821	12	1	0	0	4
s822	2x6xadu	1	81821033-822	12	1	0	0	5
s823	2x6x	1	81821033-823	12	1	0	1	0
s824	2x6xdb	1	81821033-824	12	1	0	1	1
s825	2x6xdi	1	81821033-825	12	1	0	1	2
s826	2x6xda	1	81821033-826	12	1	0	1	3
s827	2x6xde	1	81821033-827	12	1	0	1	4
s828	2x6xdu	1	81821033-828	12	1	0	1	5
s829	2x6xr4	1	81821033-829	12	1	0	2	0
s830	2x6xr4db	1	81821033-830	12	1	0	2	1
s831	2x6xr4di	1	81821033-831	12	1	0	2	2
s832	2x6xr4da	1	81821033-832	12	1	0	2	3
s833	2x6xr4de	1	81821033-833	12	1	0	2	4
s834	2x6xr4du	1	81821033-834	12	1	0	2	5
s835	2x6xm2	1	81821033-835	12	1	0	3	0
s836	2x6xm2db	1	81821033-836	12	1	0	3	1
s837	2x6xm2di	1	81821033-837	12	1	0	3	2
s838	2x6xm2da	1	81821033-838	12	1	0	3	3
s839	2x6xm2de	1	81821033-839	12	1	0	3	4
s840	2x6xm2du	1	81821033-840	12	1	0	3	5
s841	2x6xmd2	1	81821033-841	12	1	0	4	0
s842	2x6xmd2db	1	81821033-842	12	1	0	4	1
s843	2x6xmd2di	1	81821033-843	12	1	0	4	2
s844	2x6xmd2da	1	81821033-844	12	1	0	4	3
s845	2x6xmd2de	1	81821033-845	12	1	0	4	4
s846	2x6xmd2du	1	81821033-846	12	1	0	4	5
s847	2x6xm4	1	81821033-847	12	1	0	5	0
s848	2x6xm4db	1	81821033-848	12	1	0	5	1
s849	2x6xm4di	1	81821033-849	12	1	0	5	2
s850	2x6xm4da	1	81821033-850	12	1	0	5	3
s851	2x6xm4de	1	81821033-851	12	1	0	5	4
s852	2x6xm4du	1	81821033-852	12	1	0	5	5
s853	2x6xmd4	1	81821033-853	12	1	0	6	0
s854	2x6xmd4db	1	81821033-854	12	1	0	6	1
s855	2x6xmd4di	1	81821033-855	12	1	0	6	2
s856	2x6xmd4da	1	81821033-856	12	1	0	6	3
s857	2x6xmd4de	1	81821033-857	12	1	0	6	4
s858	2x6xmd4du	1	81821033-858	12	1	0	6	5
s859	2x6xm8	1	81821033-859	12	1	0	7	0
s860	2x6xm8db	1	81821033-860	12	1	0	7	1
s861	2x6xm8di	1	81821033-861	12	1	0	7	2
s862	2x6xm8da	1	81821033-862	12	1	0	7	3
s863	2x6xm8de	1	81821033-863	12	1	0	7	4
s864	2x6xm8du	1	81821033-864	12	1	0	7	5
s865	2x7a	1	81821033-865	14	0	0	0	0
s866	2x7adb	1	81821033-866	14	0	0	0	1
s867	2x7adi	1	81821033-867	14	0	0	0	2
s868	2x7ada	1	81821033-868	14	0	0	0	3
s869	2x7ade	1	81821033-869	14	0	0	0	4
s870	2x7adu	1	81821033-870	14	0	0	0	5
s871	2x7	1	81821033-871	14	0	0	1	0
s872	2x7db	1	81821033-872	14	0	0	1	1
s873	2x7di	1	81821033-873	14	0	0	1	2
s874	2x7da	1	81821033-874	14	0	0	1	3
s875	2x7de	1	81821033-875	14	0	0	1	4
s876	2x7du	1	81821033-876	14	0	0	1	5
s877	2x7r4	1	81821033-877	14	0	0	2	0
s878	2x7r4db	1	81821033-878	14	0	0	2	1
s879	2x7r4di	1	81821033-879	14	0	0	2	2
s880	2x7r4da	1	81821033-880	14	0	0	2	3
s881	2x7r4de	1	81821033-881	14	0	0	2	4
s882	2x7r4du	1	81821033-882	14	0	0	2	5
s883	2x7m2	1	81821033-883	14	0	0	3	0
s884	2x7m2db	1	81821033-884	14	0	0	3	1
s885	2x7m2di	1	81821033-885	14	0	0	3	2
s886	2x7m2da	1	81821033-886	14	0	0	3	3
s887	2x7m2de	1	81821033-887	14	0	0	3	4
s888	2x7m2du	1	81821033-888	14	0	0	3	5
s889	2x7md2	1	81821033-889	14	0	0	4	0
s890	2x7md2db	1	81821033-890	14	0	0	4	1
s891	2x7md2di	1	81821033-891	14	0	0	4	2
s892	2x7md2da	1	81821033-892	14	0	0	4	3
s893	2x7md2de	1	81821033-893	14	0	0	4	4
s894	2x7md2du	1	81821033-894	14	0	0	4	5
s895	2x7m4	1	81821033-895	14	0	0	5	0
s896	2x7m4db	1	81821033-896	14	0	0	5	1
s897	2x7m4di	1	81821033-897	14	0	0	5	2
s898	2x7m4da	1	81821033-898	14	0	0	5	3
s899	2x7m4de	1	81821033-899	14	0	0	5	4
s900	2x7m4du	1	81821033-900	14	0	0	5	5
s901	2x7md4	1	81821033-901	14	0	0	6	0
s902	2x7md4db	1	81821033-902	14	0	0	6	1
s903	2x7md4di	1	81821033-903	14	0	0	6	2
s904	2x7md4da	1	81821033-904	14	0	0	6	3
s905	2x7md4de	1	81821033-905	14	0	0	6	4
s906	2x7md4du	1	81821033-906	14	0	0	6	5
s907	2x7m8	1	81821033-907	14	0	0	7	0
s908	2x7m8db	1	81821033-908	14	0	0	7	1
s909	2x7m8di	1	81821033-909	14	0	0	7	2
s910	2x7m8da	1	81821033-910	14	0	0	7	3
s911	2x7m8de	1	81821033-911	14	0	0	7	4
s912	2x7m8du	1	81821033-912	14	0	0	7	5
s913	2x7xa	1	81821033-913	14	1	0	0	0
s914	2x7xadb	1	81821033-914	14	1	0	0	1
s915	2x7xadi	1	81821033-915	14	1	0	0	2
s916	2x7xada	1	81821033-916	14	1	0	0	3
s917	2x7xade	1	81821033-917	14	1	0	0	4
s918	2x7xadu	1	81821033-918	14	1	0	0	5
s919	2x7x	1	81821033-919	14	1	0	1	0
s920	2x7xdb	1	81821033-920	14	1	0	1	1
s921	2x7xdi	1	81821033-921	14	1	0	1	2
s922	2x7xda	1	81821033-922	14	1	0	1	3
s923	2x7xde	1	81821033-923	14	1	0	1	4
s924	2x7xdu	1	81821033-924	14	1	0	1	5
s925	2x7xr4	1	81821033-925	14	1	0	2	0
s926	2x7xr4db	1	81821033-926	14	1	0	2	1
s927	2x7xr4di	1	81821033-927	14	1	0	2	2
s928	2x7xr4da	1	81821033-928	14	1	0	2	3
s929	2x7xr4de	1	81821033-929	14	1	0	2	4
s930	2x7xr4du	1	81821033-930	14	1	0	2	5
s931	2x7xm2	1	81821033-931	14	1	0	3	0
s932	2x7xm2db	1	81821033-932	14	1	0	3	1
s933	2x7xm2di	1	81821033-933	14	1	0	3	2
s934	2x7xm2da	1	81821033-934	14	1	0	3	3
s935	2x7xm2de	1	81821033-935	14	1	0	3	4
s936	2x7xm2du	1	81821033-936	14	1	0	3	5
s937	2x7xmd2	1	81821033-937	14	1	0	4	0
s938	2x7xmd2db	1	81821033-938	14	1	0	4	1
s939	2x7xmd2di	1	81821033-939	14	1	0	4	2
s940	2x7xmd2da	1	81821033-940	14	1	0	4	3
s941	2x7xmd2de	1	81821033-941	14	1	0	4	4
s942	2x7xmd2du	1	81821033-942	14	1	0	4	5
s943	2x7xm4	1	81821033-943	14	1	0	5	0
s944	2x7xm4db	1	81821033-944	14	1	0	5	1
s945	2x7xm4di	1	81821033-945	14	1	0	5	2
s946	2x7xm4da	1	81821033-946	14	1	0	5	3
s947	2x7xm4de	1	81821033-947	14	1	0	5	4
s948	2x7xm4du	1	81821033-948	14	1	0	5	5
s949	2x7xmd4	1	81821033-949	14	1	0	6	0
s950	2x7xmd4db	1	81821033-950	14	1	0	6	1
s951	2x7xmd4di	1	81821033-951	14	1	0	6	2
s952	2x7xmd4da	1	81821033-952	14	1	0	6	3
s953	2x7xmd4de	1	81821033-953	14	1	0	6	4
s954	2x7xmd4du	1	81821033-954	14	1	0	6	5
s955	2x7xm8	1	81821033-955	14	1	0	7	0
s956	2x7xm8db	1	81821033-956	14	1	0	7	1
s957	2x7xm8di	1	81821033-957	14	1	0	7	2
s958	2x7xm8da	1	81821033-958	14	1	0	7	3
s959	2x7xm8de	1	81821033-959	14	1	0	7	4
s960	2x7xm8du	1	81821033-960	14	1	0	7	5
s961	2x8a	1	81821033-961	16	0	0	0	0
s962	2x8adb	1	81821033-962	16	0	0	0	1
s963	2x8adi	1	81821033-963	16	0	0	0	2
s964	2x8ada	1	81821033-964	16	0	0	0	3
s965	2x8ade	1	81821033-965	16	0	0	0	4
s966	2x8adu	1	81821033-966	16	0	0	0	5
s967	2x8	1	81821033-967	16	0	0	1	0
s968	2x8db	1	81821033-968	16	0	0	1	1
s969	2x8di	1	81821033-969	16	0	0	1	2
s970	2x8da	1	81821033-970	16	0	0	1	3
s971	2x8de	1	81821033-971	16	0	0	1	4
s972	2x8du	1	81821033-972	16	0	0	1	5
s973	2x8r4	1	81821033-973	16	0	0	2	0
s974	2x8r4db	1	81821033-974	16	0	0	2	1
s975	2x8r4di	1	81821033-975	16	0	0	2	2
s976	2x8r4da	1	81821033-976	16	0	0	2	3
s977	2x8r4de	1	81821033-977	16	0	0	2	4
s978	2x8r4du	1	81821033-978	16	0	0	2	5
s979	2x8m2	1	81821033-979	16	0	0	3	0
s980	2x8m2db	1	81821033-980	16	0	0	3	1
s981	2x8m2di	1	81821033-981	16	0	0	3	2
